Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
20.21,2,0.0849635431542555871584600506,0.090345814,0.087520758,0.085067153,0.082240375,0.14977489,0.1527380814569753087575728796,0.1171391330131454087575728796,0.035598948,5.0261377709791409330963623906,75.076772841484031987664027216,78.358112545254036821484202297,2173511000
20.22,2,0.0849594955212610577114730154,0.09034095,0.087518588,0.0850631,0.082239018,0.149751609,0.1527147389767208710549241252,0.1171157905328909710549241252,0.035598948,5.0253015710013621874478074907,75.071158552198691356670100602,78.352925850606512313513740616,2174586000
20.23,2,0.0849554322128209195229028964,0.09033607,0.087516399,0.085059032,0.082237642,0.149728356,0.1526914243005163808053662756,0.1170924758566864808053662756,0.035598948,5.0244663124949328584676505903,75.065544058402305941899136054,78.347738862628834653835442598,2175662000
20.24,2,0.0849513827447290887051991222,0.090331205,0.087514221,0.085054978,0.082236276,0.149705123,0.1526681286935295743911534054,0.1170691802496996743911534054,0.035598948,5.0236317438049776422967946363,75.059933626745603520578344845,78.342555453354415777194851066,2176737000
20.25,2,0.0849473373930126646700003853,0.090326345,0.087512044,0.085050927,0.082234911,0.149681906,0.1526448504429567002271870776,0.1170459019991268002271870776,0.035598948,5.0227978144430201827749829738,75.054319081627652836801421216,78.337368531229266079309394844,2177812000
20.26,2,0.0849432958959458875976421208,0.09032149,0.087509868,0.085046881,0.082233545,0.149658718,0.1526215999720864433664272160,0.1170226515282565433664272160,0.035598948,5.0219648215939363800000957469,75.048725755729109401997990644,78.332199950430576388162320031,2178888000
20.27,2,0.0849392688213891088640518051,0.090316649,0.087507703,0.085042849,0.08223219,0.149635548,0.1525983685867968651020127365,0.1169994201429669651020127365,0.035598948,5.0211325147692017738548991018,75.043115084416617963279980806,78.327016292432439831641626053,2179963000
20.28,2,0.0849352355698786632237040831,0.090311804,0.087505529,0.085038811,0.082230825,0.149612406,0.1525751650215953503231306865,0.1169762165777654503231306865,0.035598948,5.0203011427736860783942503819,75.037522873889963165991754231,78.321848561862856559202739496,2181039000
20.29,2,0.0849312163632943743401132899,0.090306973,0.087503366,0.085034787,0.08222947,0.149589286,0.1525519840002179031629599391,0.1169530355563880031629599391,0.035598948,5.0194705530332537355869613354,75.031936984525129242750594356,78.316686282601101649493206219,2182115000
20.3,2,0.0849271911940062003346988341,0.090302137,0.087501194,0.085030757,0.082228106,0.149566191,0.1525288272922210696992114716,0.1169298788483911696992114716,0.035598948,5.0186407948216593174018437041,75.026348659515112197275825763,78.311521791283523816748456579,2183190000
20.31,2,0.0849231799533560862562926767,0.090297316,0.087499033,0.08502674,0.082226751,0.14954312,0.1525056949056733091435178956,0.1169067464618434091435178956,0.035598948,5.0178118669497695237216636338,75.02077572991794654323432799,78.306370606957165868871735667,2184265000
20.32,2,0.0849191727337911363250795013,0.0902925,0.087496873,0.085022728,0.082225397,0.149520058,0.1524825711407002603379264872,0.1168836226968703603379264872,0.035598948,5.0169833182289508906873240728,75.015185103722072049377973501,78.301204205353132959920672721,2185341000
20.33,2,0.0849151695570757682985069695,0.090287688,0.087494714,0.08501872,0.082224043,0.149497032,0.1524594838902485581230699553,0.1168605354464186581230699553,0.035598948,5.0161559463130002921385683606,75.00962931706183700689845025,78.29606780049269135863621509,2186416000
20.34,2,0.0849111702156445295932558069,0.090282882,0.087492556,0.085014716,0.082222689,0.14947403,0.1524364209531721069059760256,0.1168374725093422069059760256,0.035598948,5.0153294002444802281732766474,75.004058199150272338057554808,78.290917931331134981331145051,2187492000
20.35,2,0.0849071850008438689986874514,0.09027809,0.087490409,0.085010726,0.082221346,0.149451044,0.1524133735946393792487772638,0.1168144251508094792487772638,0.035598948,5.0145034283686224286742150749,74.998495294626692216035044834,78.285775256489448159563259721,2188567000
20.36,2,0.0849031937203283448597991814,0.090273292,0.087488253,0.08500673,0.082219992,0.14942808,0.1523903488204028579909574287,0.1167914003765729579909574287,0.035598948,5.0136782299651310816532181895,74.992936778523383423409655252,78.280636308085061657350192182,2189643000
20.37,2,0.0848992163584721624431343716,0.09026851,0.087486108,0.085002748,0.082218649,0.149405139,0.1523673466303686534944713356,0.1167683981865387534944713356,0.035598948,5.0128538036109815211651433368,74.987375391482982202973570501,78.275494759004040334189176479,2190718000
20.38,2,0.0848952430368956234672750137,0.090263732,0.087483964,0.084998769,0.082217306,0.149382227,0.1523443739735313724055400959,0.1167454255297014724055400959,0.035598948,5.0120303469599418510497338615,74.981837811637247527393902868,78.27037370303889460494461437,2191793000
20.39,2,0.0848912636481140059992444941,0.09025895,0.087481811,0.084994785,0.082215954,0.149359335,0.1523214203858906765647581769,0.1167224719420607765647581769,0.035598948,5.0112075588201347214048699084,74.976280043924300589505905436,78.265235021278621508346339621,2192869000
20.4,2,0.0848872980916327359850001147,0.090254181,0.087479669,0.084990815,0.082214611,0.149336465,0.1522984893744706680548982559,0.1166995409306407680548982559,0.035598948,5.010385538240122352113317622,74.970750894602931979950238627,78.26012114134368173155030322,2193944000
20.41,2,0.0848833366588049036153433485,0.090249418,0.087477528,0.084986849,0.082213269,0.149313612,0.1522755757031689321858922664,0.1166766272593390321858922664,0.035598948,5.0095641337962707632729571498,74.965208352394567069779700081,78.254995572811284884304343896,2195020000
20.42,2,0.0848793891422381219783824466,0.090244669,0.087475398,0.084982896,0.082211937,0.149290778,0.1522526811254043307617101879,0.1166537326815744307617101879,0.035598948,5.0087433943000668987235318336,74.959679217526566719327073489,78.249881614348764057481997843,2196095000
20.43,2,0.0848754351797168747119950440,0.090239914,0.087473258,0.084978937,0.082210595,0.14926797,0.1522298125901704759399653452,0.1166308641463405759399653452,0.035598948,5.0079235174051644285629218223,74.95414095001102459627289973,78.244759500966334545674925777,2197171000
20.44,2,0.0848714854393755799002309373,0.090235165,0.08747112,0.084974983,0.082209253,0.149245193,0.1522069753576840367544428659,0.1166080269138541367544428659,0.035598948,5.0071046523853929526738932562,74.948629100974896785268800198,78.239660086569998492680248838,2198246000
20.45,2,0.0848675495288789085428195628,0.09023043,0.087468993,0.084971042,0.082207922,0.149222427,0.1521841484678538720104644718,0.1165852000240239720104644718,0.035598948,5.0062861973580372451113034836,74.943099292023348260605688476,78.234545113360396710068508996,2199322000
20.46,2,0.0848636176477388895125578164,0.0902257,0.087466867,0.084967105,0.082206591,0.149199688,0.1521613493901102016330344289,0.1165624009462803016330344289,0.035598948,5.0054686513651164018009414502,74.937575071599625635593347297,78.229434753170786807764387071,2200397000
20.47,2,0.0848596794954689954943250107,0.090220965,0.087464732,0.084963162,0.08220525,0.149176978,0.1521385781163817585248195171,0.1165396296725518585248195171,0.035598948,5.0046520127550707267976644998,74.932074972661297239389983659,78.224345140044464624535030133,2201473000
20.48,2,0.0848557652566180254729632162,0.090216254,0.087462618,0.084959243,0.082203929,0.14915428,0.1521158207164485899620665644,0.1165168722726186899620665644,0.035598948,5.0038358810362170999842387755,74.926562160650919315433091592,78.219244452247943148483130772,2202548000
20.49,2,0.0848518349606469787332772610,0.090211528,0.087460485,0.084955308,0.082202588,0.149131606,0.1520930858683785795743342170,0.1164941374245486795743342170,0.035598948,5.0030205033965526254155216272,74.921068562827340477860343044,78.214160325169669218240935717,2203624000
20.5,2,0.0848479184920921216954524653,0.090206817,0.087458363,0.084951387,0.082201258,0.149108956,0.1520703753336615281410262995,0.1164714268898316281410262995,0.035598948,5.0022059288787652929742791946,74.915559739271146393079979057,78.209062725802331273725485901,2204699000
20.51,2,0.0848440157586248485065322051,0.09020212,0.087456251,0.08494748,0.082199937,0.149086331,0.1520476908575110135168359348,0.1164487424136811135168359348,0.035598948,5.0013922060591920327583916269,74.910066837933219731831830883,78.203978741998406879252010062,2205775000
20.52,2,0.0848401070434567659368206896,0.090197417,0.087454131,0.084943566,0.082198607,0.149063714,0.1520250132577852112929804139,0.1164260648139553112929804139,0.035598948,5.0005787839896566106936478674,74.904574295885105433370206545,78.198895175691483934315859365,2206850000
20.53,2,0.0848362120624146133188979180,0.09019273,0.087452022,0.084939666,0.082197288,0.149041136,0.1520023756711877030394682427,0.1164034272273578030394682427,0.035598948,4.9997666105464981727058368618,74.899088330039368355532885757,78.193816809953124219353647915,2207926000
20.54,2,0.0848323110068657699745149782,0.090188037,0.087449903,0.084935761,0.082195958,0.149018576,0.1519797554246902472366167334,0.1163808069808603472366167334,0.035598948,4.9989550347749539588928387546,74.893613141752986304387990554,78.188747725842804214757588352,2209001000
20.55,2,0.0848284237763324563365641316,0.090183359,0.087447796,0.084931869,0.082194639,0.148996035,0.1519571542637347041730287097,0.1163582058199048041730287097,0.035598948,4.9981441052579723291374196924,74.88813370976312431791440394,78.18367480146048479920636288,2210076000
20.56,2,0.0848245402636419721320339415,0.090178685,0.087445689,0.08492798,0.082193319,0.148973509,0.1519345687056408318521971177,0.1163356202618109318521971177,0.035598948,4.9973337208037930514514142176,74.882658902679996876266290589,78.178605820665110103365046483,2211152000
20.57,2,0.0848206607817238021564419642,0.090174016,0.087443584,0.084924096,0.082192,0.14895102,0.1519120196701014129916021677,0.1163130712262715129916021677,0.035598948,4.9965244792971624278036340777,74.877194874854102043211043944,78.173545742484923557968016522,2212227000
20.58,2,0.0848167848397001468653123133,0.090169351,0.08744148,0.084920216,0.082190682,0.148928546,0.1518894862294413694257093442,0.1162905377856114694257093442,0.035598948,4.9957157797840456801628910152,74.87172343653118098786627643,78.168479112978444615324177667,2213303000
20.59,2,0.0848129129126368997400859152,0.090164691,0.087439376,0.084916339,0.082189363,0.148906091,0.1518669718660204061035140845,0.1162680234221905061035140845,0.035598948,4.9949077206063791265410195792,74.866268909801078812421322504,78.163427044877844095869797052,2214378000
20.6,2,0.0848090547163682207576279878,0.090160045,0.087437284,0.084912476,0.082188055,0.148883652,0.1518444730974757962129540485,0.1162455246536458962129540485,0.035598948,4.9941002005814986749498543114,74.860807872616514343577628164,78.158369197024640360619486528,2215454000
20.61,2,0.0848051902504224093476158602,0.090155394,0.087435182,0.084908607,0.082186736,0.148861244,0.1518220056235863252858793489,0.1162230571797564252858793489,0.035598948,4.9932936680546585452721613582,74.855360314436786305000388579,78.153322677616440052840171191,2216529000
20.62,2,0.0848013396061753988620464511,0.090150758,0.087433092,0.084904751,0.082185428,0.148838858,0.1517995607339574438241381276,0.1162006122901275438241381276,0.035598948,4.992487872071115345519775263,74.849910859939935803702344123,78.148274252741664309461311768,2217605000
20.63,2,0.0847974926913112935326240885,0.090146126,0.087431002,0.0849009,0.082184121,0.148816492,0.1517771349215623217953368401,0.1161781864777324217953368401,0.035598948,4.9916827107416161497475533747,74.844471844975723138725131478,78.143234727742681952584355447,2218680000
20.64,2,0.0847936395972078308182979034,0.090141489,0.087428903,0.084897042,0.082182803,0.148794152,0.1517547351679442204909168184,0.1161557867241143204909168184,0.035598948,4.9908783826523650078382618342,74.839033233948002381069532362,78.138195222671336924315340818,2219756000
20.65,2,0.0847898003233977884846197341,0.090136866,0.087426816,0.084893198,0.082181496,0.148771827,0.1517323510253352720643625367,0.1161334025815053720643625367,0.035598948,4.9900745870765392378037351894,74.833593698235147086090193012,78.133154771676586639597231276,2220831000
20.66,2,0.0847859646857216054817740413,0.090132248,0.087424729,0.084889358,0.082180188,0.148749521,0.1517099859518865889332894240,0.1161110375080566889332894240,0.035598948,4.9892714216625643916127851848,74.828171052065115560772515599,78.128128820968456742567570848,2221906000
20.67,2,0.0847821328674069258409806850,0.090127634,0.087422643,0.084885521,0.082178882,0.14872724,0.1516876452081347663137560269,0.1160886967643048663137560269,0.035598948,4.9884690356933779833202691649,74.822736225564230516739131836,78.123091941902926686725289848,2222982000
20.68,2,0.0847783146761429363269575312,0.090123035,0.087420568,0.084881698,0.082177585,0.148704984,0.1516653305229274823734480460,0.1160663820790975823734480460,0.035598948,4.9876674772765543967659304735,74.817322891393103022323115313,78.118073428010440361139313318,2224057000
20.69,2,0.0847744904033130325598905364,0.09011843,0.087418484,0.08487787,0.082176278,0.148682747,0.1516430349232431879635875779,0.1160440864794132879635875779,0.035598948,4.9868665452293917720476492586,74.811898937297711316332908701,78.113045431598152825022613633,2225133000
20.7,2,0.0847706797566080967898664404,0.090113839,0.087416411,0.084874054,0.082174982,0.148660524,0.1516207531729788613685927121,0.1160218047291489613685927121,0.035598948,4.9860660881282817111342372633,74.806489885211661276312068105,78.108030278703680732824318231,2226209000
